date,time,temperature,humidity,ventilation,light_intensity,ph,disease growth possibility level
6/26/2021,17:40,5.34,68,high,low,8.1,Low
6/27/2021,8:30,34.41,99,low,high,6.4,High
6/27/2021,11:40,14.59,63,high,medium,8,Low
6/27/2021,14:30,24.35,57,medium,high,6.2,Moderate
6/27/2021,17:40,33.3,70,medium,high,6.9,High
6/28/2021,8:30,16.54,51,high,medium,8.7,Low
6/28/2021,11:40,11.31,66,high,low,8.2,Low
6/28/2021,14:30,13.67,74,high,medium,8.5,Moderate
6/28/2021,17:40,9.88,67,high,low,8.5,Low
6/29/2021,8:30,31.65,58,medium,high,5.2,Moderate
6/29/2021,11:40,13.81,65,high,medium,8.9,Low
6/29/2021,14:30,16.61,62,high,medium,8.7,Low
6/29/2021,17:40,18.62,55,high,medium,6.9,Moderate
6/30/2021,8:30,13.18,72,medium,medium,8.4,Moderate
6/30/2021,11:40,20.31,80,medium,high,6.8,High
6/30/2021,14:30,14.93,67,high,medium,8.5,Low
6/30/2021,17:40,26.78,97,high,high,6.8,High
7/1/2021,8:30,11.07,53,high,low,8.1,Low
7/1/2021,11:40,6.91,58,high,low,8.1,Low
7/1/2021,14:30,7.27,58,high,low,8.4,Low
7/1/2021,17:40,14.47,51,high,medium,8.1,Low
7/2/2021,8:30,22.29,59,high,high,5.4,Moderate
7/2/2021,11:40,12.39,81,medium,medium,8.7,Moderate
7/2/2021,14:30,22.95,74,high,high,6.4,High
7/2/2021,17:40,29.49,64,medium,high,5.5,Moderate
7/3/2021,8:30,16.99,70,high,medium,8.6,Moderate
7/3/2021,11:40,20.27,60,low,high,5.5,Moderate
7/3/2021,14:30,15.46,57,high,medium,8.1,Low
7/3/2021,17:40,21.26,85,low,high,5.3,High
7/4/2021,8:30,27.74,70,medium,high,6.2,High
7/4/2021,11:40,29.81,97,medium,high,5.4,High
7/4/2021,14:30,6.98,88,medium,low,8.8,Moderate
7/4/2021,17:40,25.1,52,high,high,5.5,Moderate
7/5/2021,8:30,22.92,95,high,high,6,High
7/5/2021,11:40,29.63,64,medium,high,6.3,Moderate
7/5/2021,14:30,13.33,70,high,medium,8.8,Moderate
7/5/2021,17:40,7.26,61,high,low,8.6,Low
7/6/2021,8:30,14.63,52,high,medium,8.6,Low
7/6/2021,11:40,5.46,57,high,low,8.6,Low
7/6/2021,14:30,14.58,70,high,medium,8.8,Moderate
7/6/2021,17:40,14.31,64,high,medium,8.1,Low
7/7/2021,8:30,10.16,63,high,low,8.2,Low
7/7/2021,11:40,11.49,61,high,low,8.4,Low
7/7/2021,14:30,7.95,55,high,low,8.2,Low
7/7/2021,17:40,14.98,56,high,medium,8.5,Low
7/8/2021,8:30,7.63,52,high,low,8.8,Low
7/8/2021,11:40,9.18,55,high,low,8.4,Low
7/8/2021,14:30,19.57,69,medium,medium,6.8,Moderate
7/8/2021,17:40,20.9,50,medium,high,5.7,Moderate
7/9/2021,8:30,14.38,54,high,medium,8.5,Low
7/9/2021,11:40,23.42,70,high,high,5.2,High
7/9/2021,14:30,8.54,88,medium,low,8.3,Moderate
7/9/2021,17:40,9.52,84,high,low,8,Moderate
7/10/2021,8:30,13,89,low,medium,8.3,Moderate
7/10/2021,11:40,33.6,96,low,high,5.4,High
7/10/2021,14:30,31.72,94,low,high,6.6,High
7/10/2021,17:40,9.88,68,high,low,8.8,Low
7/11/2021,8:30,5.77,59,high,low,8.7,Low
7/11/2021,11:40,6.25,63,high,low,8.6,Low
7/11/2021,14:30,31.21,58,medium,high,5.6,Moderate
7/11/2021,17:40,13.23,82,high,medium,9,Moderate
7/12/2021,8:30,7.12,52,high,low,9,Low
7/12/2021,11:40,15.74,83,medium,medium,8.1,Moderate
7/12/2021,14:30,10.63,67,high,low,8.1,Low
7/12/2021,17:40,8.36,55,high,low,8.9,Low
7/13/2021,8:30,33.28,75,low,high,5.5,High
7/13/2021,11:40,11.87,65,high,low,8.2,Low
7/13/2021,14:30,28.33,81,low,high,5.3,High
7/13/2021,17:40,29.69,66,medium,high,6.4,Moderate
7/14/2021,8:30,20.06,65,low,high,6.9,Moderate
7/14/2021,11:40,16.87,80,medium,medium,8.5,Moderate
7/14/2021,14:30,11.39,80,high,low,9,Moderate
7/14/2021,17:40,10.2,52,high,low,8.6,Low
7/15/2021,8:30,7.4,58,high,low,8.4,Low
7/15/2021,11:40,13.47,55,high,medium,8.3,Low
7/15/2021,14:30,12.98,55,high,medium,8.5,Low
7/15/2021,17:40,9.8,93,medium,low,9,Moderate
7/16/2021,8:30,31.3,62,medium,high,5.1,Moderate
7/16/2021,11:40,6.09,58,high,low,8.8,Low
7/16/2021,14:30,23.81,100,medium,high,5.9,High
7/16/2021,17:40,30.01,67,low,high,5.5,Moderate
7/17/2021,8:30,28.89,54,high,high,6.6,Moderate
7/17/2021,11:40,29.01,78,medium,high,5.2,High
7/17/2021,14:30,32.94,74,low,high,5.1,High
7/17/2021,17:40,15.19,67,high,medium,9,Low
7/18/2021,8:30,8.13,77,low,low,8.1,Moderate
7/18/2021,11:40,12.74,52,high,medium,8.1,Low
7/18/2021,14:30,27.21,99,low,high,5.3,High
7/18/2021,17:40,34.08,51,low,high,5.7,Moderate
7/19/2021,8:30,13.45,58,high,medium,8.9,Low
7/19/2021,11:40,20.27,85,medium,high,5.3,High
7/19/2021,14:30,34.61,81,low,high,5.8,High
7/19/2021,17:40,25.96,73,high,high,5.5,High
7/20/2021,8:30,15.27,64,high,medium,8.2,Low
7/20/2021,11:40,29.06,99,high,high,5.3,High
7/20/2021,14:30,12.16,75,high,medium,8.4,Moderate
7/20/2021,17:40,32.64,52,medium,high,5,Moderate
7/21/2021,8:30,15.29,89,medium,medium,9,Moderate
7/21/2021,11:40,6.13,92,medium,low,8.8,Moderate
7/21/2021,14:30,9.97,69,high,low,8.3,Low
7/21/2021,17:40,9.47,93,low,low,8.5,Moderate
7/22/2021,8:30,21.91,53,medium,high,5.8,Moderate
7/22/2021,11:40,7.33,63,high,low,9,Low
7/22/2021,14:30,25.4,88,low,high,5.8,High
7/22/2021,17:40,22.72,69,low,high,5.9,Moderate
7/23/2021,8:30,9.5,95,high,low,8.1,Moderate
7/23/2021,11:40,9.95,100,high,low,8.3,Moderate
7/23/2021,14:30,15.23,92,medium,medium,8.3,Moderate
7/23/2021,17:40,10.7,59,high,low,8.6,Low
7/24/2021,8:30,6.85,59,high,low,8.7,Low
7/24/2021,11:40,7.55,65,high,low,8.4,Low
7/24/2021,14:30,7.36,52,high,low,8.6,Low
7/24/2021,17:40,5.4,98,medium,low,8.3,Moderate
7/25/2021,8:30,6.66,68,high,low,8.5,Low
7/25/2021,11:40,26.4,64,medium,high,6.1,Moderate
7/25/2021,14:30,13.2,81,low,medium,8.9,Moderate
7/25/2021,17:40,16.65,88,low,medium,8.2,Moderate
7/26/2021,8:30,14.04,66,high,medium,8.5,Low
7/26/2021,11:40,6.91,68,high,low,8.9,Low
7/26/2021,14:30,14.52,52,high,medium,8.9,Low
7/26/2021,17:40,13.69,50,high,medium,9,Low
7/27/2021,8:30,30.71,82,high,high,6.2,High
7/27/2021,11:40,29.4,97,low,high,6.2,High
7/27/2021,14:30,15.38,98,low,medium,8.5,Moderate
7/27/2021,17:40,33.24,53,high,high,5.7,Moderate
7/28/2021,8:30,6.65,70,high,low,8.1,Moderate
7/28/2021,11:40,14.16,61,high,medium,8.4,Low
7/28/2021,14:30,7.82,63,high,low,8.5,Low
7/28/2021,17:40,10.9,97,low,low,8.5,Moderate
7/29/2021,8:30,34.21,70,medium,high,6.1,High
7/29/2021,11:40,31.97,84,high,high,6,High
7/29/2021,14:30,19.72,63,high,medium,6.7,Moderate
7/29/2021,17:40,24.2,85,low,high,5.8,High
7/30/2021,8:30,18.29,92,low,medium,5.8,High
7/30/2021,11:40,7.84,69,high,low,8.9,Low
7/30/2021,14:30,34.42,53,medium,high,6.7,Moderate
7/30/2021,17:40,7.6,53,high,low,8.4,Low
7/31/2021,8:30,29.95,51,medium,high,7,Moderate
7/31/2021,11:40,13.13,53,high,medium,8.5,Low
7/31/2021,14:30,13.09,60,high,medium,8.5,Low
7/31/2021,17:40,25.99,58,medium,high,5.9,Moderate
8/1/2021,8:30,15.93,59,high,medium,8.8,Low
8/1/2021,11:40,14.16,55,high,medium,8.5,Low
8/1/2021,14:30,12.11,67,high,medium,8.6,Low
8/1/2021,17:40,12.76,57,high,medium,8.9,Low
8/2/2021,8:30,13.64,68,high,medium,8.7,Low
8/2/2021,11:40,11.42,87,medium,low,8.8,Moderate
8/2/2021,14:30,21.16,57,medium,high,6.7,Moderate
8/2/2021,17:40,30.04,52,medium,high,6.7,Moderate
8/3/2021,8:30,20.66,54,medium,high,6.6,Moderate
8/3/2021,11:40,8.53,79,low,low,8.7,Moderate
8/3/2021,14:30,29.17,72,medium,high,6.1,High
8/3/2021,17:40,32.05,65,low,high,5.7,Moderate
8/4/2021,8:30,20.48,59,medium,high,5.4,Moderate
8/4/2021,11:40,20.04,98,low,high,6.1,High
8/4/2021,14:30,26.12,71,medium,high,6.4,High
8/4/2021,17:40,6.19,80,low,low,8.8,Moderate
8/5/2021,8:30,28.24,50,high,high,6.1,Moderate
8/5/2021,11:40,7.57,97,high,low,8.3,Moderate
8/5/2021,14:30,7.88,87,medium,low,8.1,Moderate
8/5/2021,17:40,10.25,54,high,low,8.8,Low
8/6/2021,8:30,5.89,69,high,low,8.2,Low
8/6/2021,11:40,18.19,97,medium,medium,5.5,High
8/6/2021,14:30,7,56,high,low,8.9,Low
8/6/2021,17:40,33.83,86,medium,high,5.6,High
8/7/2021,8:30,13.58,57,high,medium,9,Low
8/7/2021,11:40,12.32,72,low,medium,8,Moderate
8/7/2021,14:30,22.95,59,medium,high,6.4,Moderate
8/7/2021,17:40,30.07,52,low,high,6.3,Moderate
8/8/2021,8:30,13.14,95,medium,medium,8.8,Moderate
8/8/2021,11:40,10.01,91,high,low,8.8,Moderate
8/8/2021,14:30,9.05,52,high,low,8.9,Low
8/8/2021,17:40,14.73,62,high,medium,8.5,Low
8/9/2021,8:30,18.57,52,medium,medium,6.5,Moderate
8/9/2021,11:40,9.12,63,high,low,8.3,Low
8/9/2021,14:30,18.53,97,medium,medium,5.2,High
8/9/2021,17:40,7.46,95,low,low,9,Moderate
8/10/2021,8:30,31.07,66,medium,high,6.9,Moderate
8/10/2021,11:40,22.51,91,medium,high,5.8,High
8/10/2021,14:30,8.52,58,high,low,8.7,Low
8/10/2021,17:40,28.43,84,low,high,6,High
8/11/2021,8:30,21.05,69,medium,high,6.2,Moderate
8/11/2021,11:40,32.49,67,high,high,5.2,Moderate
8/11/2021,14:30,32.79,50,low,high,6,Moderate
8/11/2021,17:40,20.54,65,high,high,5.3,Moderate
8/12/2021,8:30,22.26,68,high,high,6.6,Moderate
8/12/2021,11:40,7.45,57,high,low,8.8,Low
8/12/2021,14:30,22.46,78,low,high,7,High
8/12/2021,17:40,6.5,69,high,low,8.8,Low
8/13/2021,8:30,14.49,57,high,medium,8.5,Low
8/13/2021,11:40,12.97,53,high,medium,8.6,Low
8/13/2021,14:30,31.07,75,high,high,5.1,High
8/13/2021,17:40,33.29,70,high,high,5.7,High
8/14/2021,8:30,24.41,53,high,high,6.9,Moderate
8/14/2021,11:40,12.36,70,high,medium,8.9,Moderate
8/14/2021,14:30,21.89,89,low,high,6,High
8/14/2021,17:40,6.07,51,high,low,8.3,Low
8/15/2021,8:30,18.04,66,medium,medium,6.5,Moderate
8/15/2021,11:40,13.54,67,high,medium,8.2,Low
8/15/2021,14:30,28.94,99,medium,high,6.3,High
8/15/2021,17:40,15.35,66,high,medium,8.7,Low
8/16/2021,8:30,15.77,58,high,medium,8.5,Low
8/16/2021,11:40,18.92,58,high,medium,7,Moderate
8/16/2021,14:30,7.95,66,high,low,8.6,Low
8/16/2021,17:40,15.29,51,high,medium,8.5,Low
8/17/2021,8:30,9.5,87,medium,low,8.8,Moderate
8/17/2021,11:40,12.7,87,medium,medium,8.6,Moderate
8/17/2021,14:30,31.82,82,medium,high,6.1,High
8/17/2021,17:40,13.57,62,high,medium,8.1,Low
8/18/2021,8:30,29.08,65,low,high,6.2,Moderate
8/18/2021,11:40,5.79,52,high,low,8.9,Low
8/18/2021,14:30,15.25,64,high,medium,8.9,Low
8/18/2021,17:40,10.24,63,high,low,8.6,Low
8/19/2021,8:30,16.35,71,low,medium,8.1,Moderate
8/19/2021,11:40,19.25,60,high,medium,5.9,Moderate
8/19/2021,14:30,30.12,53,medium,high,5.7,Moderate
8/19/2021,17:40,13.47,58,high,medium,8.9,Low
8/20/2021,8:30,5.64,53,high,low,8.1,Low
8/20/2021,11:40,9.62,59,high,low,8.6,Low
8/20/2021,14:30,11.08,99,low,low,8.6,Moderate
8/20/2021,17:40,5.83,64,high,low,8.5,Low
8/21/2021,8:30,9.8,57,high,low,8.2,Low
8/21/2021,11:40,7.13,65,high,low,8.1,Low
8/21/2021,14:30,9.86,70,high,low,8.7,Moderate
8/21/2021,17:40,25.44,51,high,high,6.7,Moderate
8/22/2021,8:30,11.1,83,low,low,8.7,Moderate
8/22/2021,11:40,9.86,60,high,low,8.5,Low
8/22/2021,14:30,14.36,60,high,medium,8.2,Low
8/22/2021,17:40,13.88,50,high,medium,8.9,Low
8/23/2021,8:30,24.27,59,low,high,6.3,Moderate
8/23/2021,11:40,9.88,84,medium,low,8.3,Moderate
8/23/2021,14:30,5.55,53,high,low,8.4,Low
8/23/2021,17:40,30.28,87,medium,high,6.9,High
8/24/2021,8:30,14.93,61,high,medium,8.8,Low
8/24/2021,11:40,10.81,85,low,low,8.6,Moderate
8/24/2021,14:30,12.17,60,high,medium,8.1,Low
8/24/2021,17:40,9.78,94,low,low,8.9,Moderate
8/25/2021,8:30,11.38,97,medium,low,8.9,Moderate
8/25/2021,11:40,7.4,89,medium,low,8.5,Moderate
8/25/2021,14:30,32.31,55,low,high,7,Moderate
8/25/2021,17:40,9.38,63,high,low,8.5,Low
8/26/2021,8:30,15.87,70,high,medium,8.1,Moderate
8/26/2021,11:40,9.46,60,high,low,8.9,Low
8/26/2021,14:30,19.84,72,medium,medium,5.3,High
8/26/2021,17:40,28.98,81,low,high,5.6,High
8/27/2021,8:30,19.05,63,medium,medium,5.4,Moderate
8/27/2021,11:40,18.82,50,low,medium,6.2,Moderate
8/27/2021,14:30,12.61,50,high,medium,8.1,Low
8/27/2021,17:40,5.44,66,high,low,8.7,Low
8/28/2021,8:30,10.83,75,medium,low,8.2,Moderate
8/28/2021,11:40,15.22,82,medium,medium,8.9,Moderate
8/28/2021,14:30,21.44,80,medium,high,6.6,High
8/28/2021,17:40,9.59,50,high,low,8.8,Low
8/29/2021,8:30,12.44,67,high,medium,8.9,Low
8/29/2021,11:40,12.26,79,high,medium,8.2,Moderate
8/29/2021,14:30,5.31,69,high,low,8.1,Low
8/29/2021,17:40,9.41,50,high,low,9,Low
8/30/2021,8:30,14.69,76,low,medium,8.1,Moderate
8/30/2021,11:40,8.33,52,high,low,8.4,Low
8/30/2021,14:30,30.25,67,medium,high,5.7,Moderate
8/30/2021,17:40,15.47,87,medium,medium,8.5,Moderate
8/31/2021,8:30,14.76,66,high,medium,8.1,Low
8/31/2021,11:40,11.23,62,high,low,8.9,Low
8/31/2021,14:30,7.98,51,high,low,9,Low
8/31/2021,17:40,31.55,62,low,high,5.7,Moderate
9/1/2021,8:30,12.92,61,high,medium,8.3,Low
9/1/2021,11:40,14.25,61,high,medium,8.5,Low
9/1/2021,14:30,11.52,66,high,low,8.8,Low
9/1/2021,17:40,8.9,50,high,low,8.7,Low
9/2/2021,8:30,28.74,85,low,high,5.4,High
9/2/2021,11:40,5.46,52,high,low,8.9,Low
9/2/2021,14:30,7.5,69,high,low,8.9,Low
9/2/2021,17:40,9.31,58,high,low,8.5,Low
9/3/2021,8:30,8.56,96,high,low,9,Moderate
9/3/2021,11:40,28.04,61,high,high,5.1,Moderate
9/3/2021,14:30,20.77,70,low,high,5,High
9/3/2021,17:40,8.32,70,high,low,8.3,Moderate
9/4/2021,8:30,13.08,100,medium,medium,8.4,Moderate
9/4/2021,11:40,8.59,64,high,low,8.4,Low
9/4/2021,14:30,25.71,89,high,high,6.6,High
9/4/2021,17:40,9.2,67,high,low,8.7,Low
9/5/2021,8:30,10.93,61,high,low,8.4,Low
9/5/2021,11:40,12.66,66,high,medium,8.1,Low
9/5/2021,14:30,7.82,51,high,low,8.6,Low
9/5/2021,17:40,5.55,59,high,low,9,Low
9/6/2021,8:30,6.33,95,medium,low,9,Moderate
9/6/2021,11:40,34.04,65,medium,high,6.5,Moderate
9/6/2021,14:30,15.78,78,medium,medium,8.2,Moderate
9/6/2021,17:40,13.89,83,low,medium,8,Moderate
9/7/2021,8:30,8.18,77,medium,low,8.6,Moderate
9/7/2021,11:40,15.8,55,high,medium,8.1,Low
9/7/2021,14:30,14.17,58,high,medium,8.9,Low
9/7/2021,17:40,12.01,97,medium,medium,8.1,Moderate
9/8/2021,8:30,21.55,52,high,high,6.5,Moderate
9/8/2021,11:40,30.05,100,medium,high,6.4,High
9/8/2021,14:30,7.93,95,low,low,8.8,Moderate
9/8/2021,17:40,8.1,65,high,low,8.4,Low
9/9/2021,8:30,6.96,91,low,low,8.4,Moderate
9/9/2021,11:40,9.09,54,high,low,9,Low
9/9/2021,14:30,14.9,58,high,medium,8.8,Low
9/9/2021,17:40,13.2,78,high,medium,8.4,Moderate
9/10/2021,8:30,7.41,90,low,low,8.6,Moderate
9/10/2021,11:40,14.22,70,high,medium,8,Moderate
9/10/2021,14:30,9.74,57,high,low,8.3,Low
9/10/2021,17:40,22.76,51,medium,high,5.2,Moderate
9/11/2021,8:30,6.52,53,high,low,8.7,Low
9/11/2021,11:40,12.9,70,high,medium,8.2,Moderate
9/11/2021,14:30,27.52,51,medium,high,6,Moderate
9/11/2021,17:40,11.7,70,high,low,8.5,Moderate
9/12/2021,8:30,7.5,59,high,low,8.6,Low
9/12/2021,11:40,14.16,53,high,medium,8.4,Low
9/12/2021,14:30,13.16,77,medium,medium,8.3,Moderate
9/12/2021,17:40,15.59,57,high,medium,8.9,Low
9/13/2021,8:30,10.88,65,high,low,8.8,Low
9/13/2021,11:40,6.53,67,high,low,8.6,Low
9/13/2021,14:30,6.37,79,medium,low,9,Moderate
9/13/2021,17:40,31.8,76,low,high,6.6,High
9/14/2021,8:30,10.88,52,high,low,8.1,Low
9/14/2021,11:40,12.54,54,high,medium,8.3,Low
9/14/2021,14:30,16.36,59,high,medium,8.4,Low
9/14/2021,17:40,16.27,66,high,medium,8,Low
9/15/2021,8:30,6.85,76,low,low,8.8,Moderate
9/15/2021,11:40,5.77,59,high,low,8.9,Low
9/15/2021,14:30,8.69,61,high,low,8.3,Low
9/15/2021,17:40,7.02,60,high,low,8.6,Low
9/16/2021,8:30,9.7,63,high,low,8.2,Low
9/16/2021,11:40,8.95,89,high,low,8.5,Moderate
9/16/2021,14:30,13.59,89,low,medium,8.8,Moderate
9/16/2021,17:40,16.75,65,high,medium,8.8,Low
9/17/2021,8:30,16.03,99,medium,medium,8.1,Moderate
9/17/2021,11:40,33.02,50,low,high,5,Moderate
9/17/2021,14:30,16.59,51,high,medium,9,Low
9/17/2021,17:40,27.27,59,medium,high,5.9,Moderate
9/18/2021,8:30,8.63,61,high,low,8.1,Low
9/18/2021,11:40,21.39,96,low,high,6.7,High
9/18/2021,14:30,14.05,67,high,medium,8.2,Low
9/18/2021,17:40,5.88,69,high,low,8.6,Low
9/19/2021,8:30,23.51,66,low,high,5.8,Moderate
9/19/2021,11:40,16.25,55,high,medium,8.4,Low
9/19/2021,14:30,11.27,59,high,low,8.3,Low
9/19/2021,17:40,33.72,90,high,high,6.1,High
9/20/2021,8:30,5.79,69,high,low,8.3,Low
9/20/2021,11:40,9.36,70,high,low,8.9,Moderate
9/20/2021,14:30,8.38,80,medium,low,8.7,Moderate
9/20/2021,17:40,24.83,61,low,high,5,Moderate
9/21/2021,8:30,16.54,67,high,medium,8.7,Low
9/21/2021,11:40,6.13,64,high,low,8.1,Low
9/21/2021,14:30,11.58,64,high,low,9,Low
9/21/2021,17:40,22.84,53,low,high,5.3,Moderate
9/22/2021,8:30,6.55,63,high,low,8.7,Low
9/22/2021,11:40,20.4,70,medium,high,5.4,High
9/22/2021,14:30,12.32,100,high,medium,8.8,Moderate
9/22/2021,17:40,32.56,50,medium,high,5.1,Moderate
9/23/2021,8:30,18.36,87,medium,medium,5.2,High
9/23/2021,11:40,11.67,59,high,low,8.9,Low
9/23/2021,14:30,16.7,66,high,medium,8.2,Low
9/23/2021,17:40,10.43,59,high,low,8.6,Low
9/24/2021,8:30,33.08,74,medium,high,6.1,High
9/24/2021,11:40,22.83,69,low,high,5.7,Moderate
9/24/2021,14:30,11.46,69,high,low,8.1,Low
9/24/2021,17:40,11.69,65,high,low,8.5,Low
9/25/2021,8:30,23.94,58,low,high,6.5,Moderate
9/25/2021,11:40,28.07,72,medium,high,5,High
9/25/2021,14:30,12.03,70,high,medium,8.9,Moderate
9/25/2021,17:40,12.84,68,high,medium,8.3,Low
9/26/2021,8:30,22.57,85,medium,high,6,High
9/26/2021,11:40,5.55,66,high,low,8.1,Low
9/26/2021,14:30,7.97,53,high,low,8.6,Low
9/26/2021,17:40,10.56,68,high,low,8.6,Low
9/27/2021,8:30,13.8,60,high,medium,8.7,Low
9/27/2021,11:40,19.93,69,low,medium,5.6,Moderate
9/27/2021,14:30,29.04,69,high,high,6.4,Moderate
9/27/2021,17:40,11.84,59,high,low,8.8,Low
9/28/2021,8:30,9.22,80,low,low,8.1,Moderate
9/28/2021,11:40,28.21,95,medium,high,5.5,High
9/28/2021,14:30,32.33,62,medium,high,5.1,Moderate
9/28/2021,17:40,28.28,75,medium,high,6.1,High
9/29/2021,8:30,25.53,82,medium,high,5.5,High
9/29/2021,11:40,15.99,67,high,medium,8.2,Low
9/29/2021,14:30,18.11,83,medium,medium,6.8,High
9/29/2021,17:40,12.81,57,high,medium,8.8,Low
9/30/2021,8:30,33.5,61,medium,high,5.1,Moderate
9/30/2021,11:40,13.86,63,high,medium,8.3,Low
9/30/2021,14:30,8.78,50,high,low,8.4,Low
9/30/2021,17:40,7.1,89,low,low,8.8,Moderate
10/1/2021,8:30,10.17,53,high,low,8.2,Low
10/1/2021,11:40,16.56,58,high,medium,8.5,Low
10/1/2021,14:30,7.9,62,high,low,8.2,Low
9/23/2021,8:30,18.36,87,medium,medium,5.2,High
9/23/2021,11:40,11.67,59,high,low,8.9,Low
9/23/2021,14:30,16.7,66,high,medium,8.2,Low
9/23/2021,17:40,10.43,59,high,low,8.6,Low
9/24/2021,8:30,33.08,74,medium,high,6.1,High
9/24/2021,11:40,22.83,69,low,high,5.7,Moderate
9/24/2021,14:30,11.46,69,high,low,8.1,Low
9/24/2021,17:40,11.69,65,high,low,8.5,Low
9/25/2021,8:30,23.94,58,low,high,6.5,Moderate
9/25/2021,11:40,28.07,72,medium,high,5,High
9/25/2021,14:30,12.03,70,high,medium,8.9,Moderate
9/25/2021,17:40,12.84,68,high,medium,8.3,Low
9/26/2021,8:30,22.57,85,medium,high,6,High
9/26/2021,11:40,5.55,66,high,low,8.1,Low
9/26/2021,14:30,7.97,53,high,low,8.6,Low
9/26/2021,17:40,10.56,68,high,low,8.6,Low
9/27/2021,8:30,13.8,60,high,medium,8.7,Low
9/27/2021,11:40,19.93,69,low,medium,5.6,Moderate
9/27/2021,14:30,29.04,69,high,high,6.4,Moderate
9/27/2021,17:40,11.84,59,high,low,8.8,Low
9/28/2021,8:30,9.22,80,low,low,8.1,Moderate
9/28/2021,11:40,28.21,95,medium,high,5.5,High
9/28/2021,14:30,32.33,62,medium,high,5.1,Moderate
9/28/2021,17:40,28.28,75,medium,high,6.1,High
9/29/2021,8:30,25.53,82,medium,high,5.5,High
9/29/2021,11:40,15.99,67,high,medium,8.2,Low
9/29/2021,14:30,18.11,83,medium,medium,6.8,High
9/29/2021,17:40,12.81,57,high,medium,8.8,Low
9/30/2021,8:30,33.5,61,medium,high,5.1,Moderate
9/30/2021,11:40,13.86,63,high,medium,8.3,Low
9/30/2021,14:30,8.78,50,high,low,8.4,Low
9/30/2021,17:40,7.1,89,low,low,8.8,Moderate
10/1/2021,8:30,10.17,53,high,low,8.2,Low
10/1/2021,11:40,16.56,58,high,medium,8.5,Low
10/1/2021,14:30,7.9,62,high,low,8.2,Low
10/1/2021,17:40,29.61,82,low,high,6.7,High
10/2/2021,8:30,6.27,52,high,low,8.9,Low
10/2/2021,11:40,13.02,71,high,medium,8.8,Moderate
10/2/2021,14:30,13.07,78,low,medium,8.1,Moderate
10/2/2021,17:40,23.76,70,high,high,6.9,High
10/3/2021,8:30,5.5,94,medium,low,8.6,Moderate
10/3/2021,11:40,5.05,61,high,low,8.1,Low
10/3/2021,14:30,10.25,68,high,low,8.2,Low
10/3/2021,17:40,16.64,57,high,medium,8.5,Low
10/4/2021,8:30,8.08,55,high,low,8.8,Low
10/4/2021,11:40,12.22,58,high,medium,8.9,Low
10/4/2021,14:30,26.05,92,low,high,5,High
10/4/2021,17:40,6.37,65,high,low,8.7,Low
10/5/2021,8:30,19.58,96,low,medium,5.4,High
10/5/2021,11:40,6.44,61,high,low,8.6,Low
10/5/2021,14:30,8.2,51,high,low,8.4,Low
10/5/2021,17:40,20.21,96,medium,high,5.9,High
10/6/2021,8:30,12.35,99,high,medium,8,Moderate
10/6/2021,11:40,21.62,92,low,high,6.2,High
10/6/2021,14:30,6.68,84,low,low,9,Moderate
10/6/2021,17:40,26.98,78,medium,high,6.1,High
10/7/2021,8:30,8.88,64,high,low,8.3,Low
10/7/2021,11:40,25.92,99,high,high,5.1,High
10/7/2021,14:30,14.99,77,medium,medium,8.4,Moderate
10/7/2021,17:40,15.42,69,high,medium,8.6,Low
10/8/2021,8:30,12.61,79,low,medium,8.4,Moderate
10/8/2021,11:40,16.28,92,high,medium,8,Moderate
10/8/2021,14:30,14.71,78,low,medium,8.5,Moderate
10/8/2021,17:40,32.12,73,medium,high,5.3,High
10/9/2021,8:30,26.75,70,low,high,5.4,High
10/9/2021,11:40,18.26,71,high,medium,5.8,High
10/9/2021,14:30,6.74,71,low,low,8.9,Moderate
10/9/2021,17:40,13.82,58,high,medium,8.7,Low
10/10/2021,8:30,31.31,52,low,high,6.2,Moderate
10/10/2021,11:40,14.26,70,high,medium,8.7,Moderate
10/10/2021,14:30,8.62,89,medium,low,8.5,Moderate
10/10/2021,17:40,16.75,67,high,medium,8.7,Low
10/11/2021,8:30,26.06,58,high,high,6.6,Moderate
10/11/2021,11:40,19.89,57,medium,medium,6.9,Moderate
10/11/2021,14:30,31.72,65,low,high,5.2,Moderate
10/11/2021,17:40,12.79,89,medium,medium,8.4,Moderate
10/12/2021,8:30,16.56,89,high,medium,8.5,Moderate
10/12/2021,11:40,9.11,64,high,low,8.1,Low
10/12/2021,14:30,13.37,59,high,medium,8.5,Low
10/12/2021,17:40,24.15,56,low,high,6.6,Moderate
10/13/2021,8:30,15.09,52,high,medium,8.4,Low
10/13/2021,11:40,32.29,67,low,high,5.9,Moderate
10/13/2021,14:30,6.47,63,high,low,8.8,Low
10/13/2021,17:40,13.4,67,high,medium,8.4,Low
10/14/2021,8:30,15.01,80,medium,medium,8.6,Moderate
10/14/2021,11:40,8.86,62,high,low,8.5,Low
10/14/2021,14:30,34.99,63,medium,high,5.8,Moderate
10/14/2021,17:40,5.74,60,high,low,8.5,Low
10/15/2021,8:30,11.27,70,high,low,8.4,Moderate
10/15/2021,11:40,13.93,91,medium,medium,8.2,Moderate
10/15/2021,14:30,29.94,50,medium,high,6.2,Moderate
10/15/2021,17:40,6.76,52,high,low,8,Low
10/16/2021,8:30,32.45,56,medium,high,6.3,Moderate
10/16/2021,11:40,31.98,73,low,high,6,High
